Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceeding,Following,Space_Hdwy,Time_Hdwy,Type
30,427,662,1118848799700,5.823508800000001,143.12889840000003,6451417.953,1873058.362,15,5.4,2,9.156192,0.41148000000000007,2,27,54,17.31264,0.576072,Leader
30,428,662,1118848799800,5.853379200000001,144.04299360000002,6451420.078,1873056.271,15,5.4,2,9.223248000000002,0.957072,2,27,54,17.294352,0.573024,Leader
30,429,662,1118848799900,5.8680096,144.967452,6451422.285,1873054.171,15,5.4,2,9.329928,1.2832080000000001,2,27,54,17.276064,0.56388,Leader
30,430,662,1118848800000,5.874715200000001,145.90776,6451424.536,1873052.067,15,5.4,2,9.4488,1.146048,2,27,54,17.254728,0.5577840000000001,Leader
30,431,662,1118848800100,5.8680096,146.8611744,6451426.85,1873049.965,15,5.4,2,9.54024,0.719328,2,27,54,17.227296000000003,0.5516880000000001,Leader
30,432,662,1118848800200,5.849112000000001,147.8215992,6451429.219,1873047.866,15,5.4,2,9.592056,0.28346400000000005,2,27,54,17.181576,0.5455920000000001,Leader
30,433,662,1118848800300,5.8341768,148.78415760000001,6451431.57,1873045.766,15,5.4,2,9.610344000000001,0,2,27,54,17.132808,0.542544,Leader
30,434,662,1118848800400,5.8192416,149.7454968,6451433.921,1873043.666,15,5.4,2,9.607296,-0.033528,2,27,54,17.08404,0.542544,Leader
30,435,662,1118848800500,5.804001600000001,150.7059216,6451436.272,1873041.567,15,5.4,2,9.607296,0,2,27,54,17.03832,0.5394960000000001,Leader
30,436,662,1118848800600,5.7890664,151.66665120000002,6451438.623,1873039.467,15,5.4,2,9.607296,0,2,27,54,16.9926,0.5394960000000001,Leader
30,437,662,1118848800700,5.7741312,152.6273808,6451440.974,1873037.367,15,5.4,2,9.607296,0,2,27,54,16.943832,0.536448,Leader
30,438,662,1118848800800,5.7588912,153.5878056,6451443.325,1873035.268,15,5.4,2,9.607296,0,2,27,54,16.898112,0.536448,Leader
30,439,662,1118848800900,5.743956,154.5485352,6451445.676,1873033.168,15,5.4,2,9.607296,0,2,27,54,16.849344000000002,0.5334,Leader
30,440,662,1118848801000,5.7290208,155.5092648,6451448.027,1873031.068,15,5.4,2,9.607296,0,2,27,54,16.803624000000003,0.5334,Leader
30,441,662,1118848801100,5.714085600000001,156.4699944,6451450.378,1873028.968,15,5.4,2,9.607296,0,2,27,54,16.757904,0.530352,Leader
30,442,662,1118848801200,5.6988456,157.430724,6451452.729,1873026.869,15,5.4,2,9.607296,0,2,27,54,16.709136,0.530352,Leader
30,443,662,1118848801300,5.6839104,158.3963304,6451455.08,1873024.769,15,5.4,2,9.561576,-0.737616,2,27,54,16.657320000000002,0.530352,Leader
30,444,662,1118848801400,5.6689752,159.35218319999998,6451457.431,1873022.669,15,5.4,2,9.454896,-1.374648,2,27,54,16.614648,0.536448,Leader
30,445,662,1118848801500,5.65404,160.2873096,6451459.782,1873020.569,15,5.4,2,9.381744000000001,-0.6522720000000001,2,27,54,16.593312,0.5394960000000001,Leader
30,446,662,1118848801600,5.643372,161.2145112,6451462.133,1873018.47,15,5.4,2,9.381744000000001,0.664464,2,27,54,16.578072000000002,0.5394960000000001,Leader
30,447,662,1118848801700,5.6430672,162.1496376,6451464.484,1873016.37,15,5.4,2,9.457944000000001,1.374648,2,27,54,16.553688,0.5334,Leader
30,448,662,1118848801800,5.6424576,163.10549040000004,6451466.835,1873014.27,15,5.4,2,9.561576,0.7345680000000001,2,27,54,16.517112,0.527304,Leader
30,449,662,1118848801900,5.6415432,164.07140160000003,6451469.186,1873012.171,15,5.4,2,9.607296,0,2,27,54,16.492728,0.52425600000000006,Leader
30,450,662,1118848802000,5.6409336,165.0321312,6451471.537,1873010.071,15,5.4,2,9.607296,0,2,27,54,16.498824000000003,0.52425600000000006,Leader
30,451,662,1118848802100,5.640324,165.99286080000002,6451473.888,1873007.971,15,5.4,2,9.607296,0,2,27,54,16.511016,0.52425600000000006,Leader
30,452,662,1118848802200,5.6397144,166.95359040000002,6451476.239,1873005.871,15,5.4,2,9.607296,0,2,27,54,16.52016,0.52425600000000006,Leader
30,453,662,1118848802300,5.639104800000001,167.91432,6451478.59,1873003.772,15,5.4,2,9.607296,0,2,27,54,16.517112,0.52425600000000006,Leader
30,454,662,1118848802400,5.6384951999999995,168.87535440000002,6451480.941,1873001.672,15,5.4,2,9.607296,-0.021336000000000004,2,27,54,16.52016,0.52425600000000006,Leader
30,455,662,1118848802500,5.637885600000001,169.83608400000003,6451483.292,1872999.572,15,5.4,2,9.604248,-0.045720000000000004,2,27,54,16.541496000000002,0.52425600000000006,Leader
30,456,662,1118848802600,5.637276000000001,170.7952896,6451485.643,1872997.472,15,5.4,2,9.607296,0.09144000000000001,2,27,54,16.578072000000002,0.527304,Leader
30,457,662,1118848802700,5.6351424,171.7535808,6451487.99,1872995.382,15,5.4,2,9.640824,0.521208,2,27,54,16.62684,0.52425600000000006,Leader
30,458,662,1118848802800,5.634532800000001,172.7167488,6451490.341,1872993.282,15,5.4,2,9.720072,1.072896,2,27,54,16.666464,0.521208,Leader
30,459,662,1118848802900,5.640324,173.6924136,6451492.712,1872991.137,15,5.4,2,9.835896000000002,1.331976,2,27,54,16.6878,0.5181600000000001,Leader
30,460,662,1118848803000,5.65404,174.68423280000002,6451495.11,1872988.932,15,5.4,2,9.95172,1.069848,2,27,54,16.6878,0.512064,Leader
30,461,662,1118848803100,5.674461600000001,175.688244,6451497.527,1872986.681,15,5.4,2,10.030968,0.521208,2,27,54,16.67256,0.505968,Leader
30,462,662,1118848803200,5.695797600000001,176.697132,6451499.948,1872984.421,15,5.4,2,10.064496000000002,0.100584,2,27,54,16.654272000000002,0.50292,Leader
30,463,662,1118848803300,5.7159144,177.7054104,6451502.366,1872982.17,15,5.4,2,10.070592,-0.04267200000000001,2,27,54,16.629888,0.50292,Leader
30,464,662,1118848803400,5.7363360000000005,178.71186000000003,6451504.783,1872979.919,15,5.4,2,10.070592,0.018288,2,27,54,16.614648,0.50292,Leader
30,465,662,1118848803500,5.7564528,179.71891920000002,6451507.201,1872977.668,15,5.4,2,10.07364,0.039624000000000006,2,27,54,16.6116,0.50292,Leader
30,466,662,1118848803600,5.7768744000000005,180.72811200000004,6451509.618,1872975.417,15,5.4,2,10.0584,-0.256032,2,27,54,16.629888,0.50292,Leader
30,467,662,1118848803700,5.804001600000001,181.73578080000001,6451512.032,1872973.138,15,5.4,2,10.003536,-0.7741920000000001,2,27,54,16.675608,0.509016,Leader
30,468,662,1118848803800,5.8174128,182.7340008,6451514.453,1872970.914,15,5.4,2,9.92124,-0.999744,2,27,43,16.745712,0.515112,Leader
30,469,662,1118848803900,5.801868000000001,183.7182,6451516.887,1872968.806,15,5.4,2,9.857232000000002,-0.48158400000000007,2,27,43,16.834104,0.521208,Leader
